infer_style,model,checkpoint,score,precisions,brevity_penalty,length_ratio,translation_length,reference_length
gen,rus-eng_s0,206000,0.5401895250219964,0.7931856403193983 0.6051409857988436 0.48979810135044793 0.401961629661565,0.9742891846789544,0.9746141138815756,151034,154968
gen,rus-eng_s0,293000,0.541137177956117,0.7966710182767625 0.6094590355823152 0.4942176534545814 0.4064407997126781,0.9683282450742495,0.9688193691600847,150136,154968
gen,rus-eng_s0,167000,0.5404931799764048,0.7952306239944688 0.6077805684273205 0.49265476969409067 0.40450718284796666,0.9702038845210474,0.9706390996850963,150418,154968
gen,rus-eng_s0,208000,0.5406713366775557,0.7936672980383327 0.605773396468773 0.49042757144767934 0.40265257709726116,0.9740243977975508,0.9743559960766094,150994,154968
gen,rus-eng_s0,308000,0.5428602755944909,0.7955780189418594 0.608871367459452 0.4945800549603015 0.40747039897737,0.9711868990834057,0.9715941355634712,150566,154968
gen,rus-eng_s0,295000,0.5414916432195076,0.7963819577096382 0.6093852715904052 0.4942189267311801 0.4064612909537579,0.9690669356446258,0.9695356460688658,150247,154968
gen,rus-eng_s0,103000,0.5342852907002846,0.7898772396805848 0.5996686955266297 0.48345917612344774 0.3950071680338029,0.9742362327664887,0.9745624903205823,151026,154968
gen,rus-eng_s0,113000,0.5355385840753729,0.7899502007182208 0.6005220743348864 0.4843268837109952 0.39546217402530337,0.9754336017610394,0.9757304733880543,151207,154968
gen,rus-eng_s0,346000,0.542794911435805,0.7939366234041566 0.6073954103745609 0.493139441520207 0.40614986243728757,0.9736602042985997,0.9740010840947808,150939,154968
gen,rus-eng_s0,215000,0.5419762806286856,0.7934701332045182 0.6066091604908274 0.4917610802337181 0.40359869490777134,0.974864860372404,0.975175520107377,151121,154968
gen,rus-eng_s0,1000,0.0,0.041987516564808695 0.0004639988971620415 1.7379063442271097e-06 0.0,1.0,3.963747354292499,614254,154968
gen,rus-eng_s0,136000,0.5389660757779176,0.7914308758197588 0.6028944394299107 0.4877640884223636 0.3998709816148801,0.975810384486052,0.9760982912601311,151264,154968
gen,rus-eng_s0,195000,0.5404392340810545,0.7950247830651269 0.6074030561256017 0.49206946272960944 0.40420803885010625,0.9707884927143972,0.9712069588560219,150506,154968
gen,rus-eng_s0,296000,0.5415287827288385,0.7962163205280914 0.6092990554213921 0.4941756111569803 0.4064157176388768,0.96926649102661,0.9697292344225905,150277,154968
gen,rus-eng_s0,146000,0.5397706290817523,0.7926612796396874 0.6047812701911748 0.48969508878008755 0.4018937514828635,0.973931706252223,0.9742656548448712,150980,154968
gen,rus-eng_s0,133000,0.5386271412811579,0.7914300259836429 0.6029782133754097 0.48745551601423487 0.3992257648260659,0.975711244565264,0.9760014970832688,151249,154968
gen,rus-eng_s0,282000,0.5407785697457342,0.7969328996827597 0.6093141120357681 0.4940419982912901 0.4064995478859583,0.9677155963147247,0.9682256982086624,150044,154968
gen,rus-eng_s0,494000,0.5410610707514146,0.7953921523009326 0.6081029508296824 0.49320727663769154 0.4052242205974877,0.9703434234269288,0.9707746115327035,150439,154968
gen,rus-eng_s0,415000,0.5402947784653914,0.7953170445998922 0.6077188852027946 0.492980125316433 0.4055417260008914,0.9690669356446258,0.9695356460688658,150247,154968
gen,rus-eng_s0,474000,0.5406879167023018,0.7946214491136483 0.6071483040507565 0.4923642938985964 0.4044763669060851,0.9711537044388847,0.9715618708378504,150561,154968
gen,rus-eng_s0,188000,0.5392949436492013,0.7950420481158186 0.607331963110965 0.49157058902696155 0.4034676052665884,0.9694460578755569,0.9699034639409426,150304,154968
gen,rus-eng_s0,412000,0.5398790198827832,0.7951365556701374 0.6072661980440098 0.49224806201550386 0.40464525100216187,0.969452707899366,0.9699099168860668,150305,154968
gen,rus-eng_s0,197000,0.5398762243542106,0.7944904422651732 0.606436662448737 0.49099872944292333 0.4031594447692674,0.9714856027342266,0.9718845180940582,150611,154968
gen,rus-eng_s0,59000,0.5244913470635995,0.7876275213117808 0.5931108801320657 0.47498653742595587 0.38648959986089676,0.9692132800316346,0.9696776108615972,150269,154968
gen,rus-eng_s0,550000,0.5403309280920269,0.7943751993196556 0.6069556859185121 0.4921773550773309 0.40435725124647737,0.9708283402870315,0.9712456765267669,150512,154968
gen,rus-eng_s0,294000,0.5411640825643994,0.796683647987214 0.6094462291571057 0.4941068669373675 0.4062907998955523,0.9685212873152451,0.9690065045686852,150165,154968
gen,rus-eng_s0,561000,0.5407686164552046,0.7948588475260945 0.607410402331294 0.49260267593272555 0.40477996965098634,0.9708216991319705,0.9712392235816426,150511,154968
gen,rus-eng_s0,363000,0.5426966397305089,0.7939355001092882 0.607448005351496 0.4929098886986301 0.4055907855571373,0.9739118426895023,0.9742462960094987,150977,154968
gen,rus-eng_s0,162000,0.5403535635521294,0.7949641482977917 0.6074655109266268 0.49225132578472125 0.404068222971581,0.9706224445688107,0.971045635227918,150481,154968
gen,rus-eng_s0,229000,0.542649454630841,0.7942962330241089 0.6073876502682412 0.4926899281473425 0.40498005820847255,0.9742163750950359,0.9745431314852099,151023,154968
gen,rus-eng_s0,336000,0.543112906223968,0.7947728794235983 0.608298717304971 0.4938045671231409 0.4063188355720641,0.9731832466386984,0.9735364720458417,150867,154968
gen,rus-eng_s0,517000,0.5387064448026361,0.7956295802798135 0.6073847331165104 0.49182479258613404 0.40342529886984735,0.968088556219728,0.968587063135615,150100,154968
gen,rus-eng_s0,101000,0.5337618216147068,0.7897411770942391 0.599464593996456 0.4832017132913934 0.39507451894540313,0.973494619095082,0.973839760466677,150914,154968
gen,rus-eng_s0,219000,0.5421927360472562,0.7935037259599476 0.60669668962689 0.4920046680266897 0.4041767189384801,0.9747391656583434,0.975052914150018,151102,154968
gen,rus-eng_s0,169000,0.5401364267325528,0.7951872938171757 0.6075904893566644 0.49243518111620316 0.4044995059664057,0.9697652106645906,0.970213205306902,150352,154968
gen,rus-eng_s0,580000,0.5416764027255226,0.7947538851508275 0.6075397822924046 0.4928611659946537 0.405137912385073,0.9720893831244133,0.9724717361003562,150702,154968
gen,rus-eng_s0,387000,0.5419820414361622,0.7945448151858757 0.6075982146937408 0.49321533923303834 0.4056409923647611,0.9722021379962492,0.9725814361674668,150719,154968
gen,rus-eng_s0,181000,0.539402508567303,0.7953362357044906 0.6076439062057998 0.4921390283102727 0.40387521882373406,0.9689006100093049,0.9693743224407619,150222,154968
gen,rus-eng_s0,379000,0.5417768196084114,0.7940324046133134 0.6071743962970858 0.49274559554014935 0.4052719176897804,0.9726132569277016,0.9729815187651644,150781,154968
gen,rus-eng_s0,176000,0.5385352894495964,0.7950834953524916 0.6069148000581204 0.49133726726483984 0.4029259803121771,0.9686743641236031,0.9691549223065407,150188,154968
gen,rus-eng_s0,78000,0.5284738272405438,0.790139662570964 0.5972017053065036 0.4801352189666178 0.39222199231129456,0.9679287327457596,0.9684321924526353,150076,154968
gen,rus-eng_s0,563000,0.5409559759368119,0.7950685696061234 0.6076106775303443 0.49285746271998565 0.4049688902378217,0.9707752098476375,0.9711940529657735,150504,154968
gen,rus-eng_s0,153000,0.5397685957119203,0.7933653501731297 0.6056621157550883 0.49065725392073634 0.4026313797987005,0.9724342414658907,0.9728072892468123,150754,154968
gen,rus-eng_s0,51000,0.5205223156824463,0.7843905939574349 0.5884843676091368 0.46982534706672635 0.3811872601522017,0.970742001931395,0.9711617882401528,150499,154968
gen,rus-eng_s0,236000,0.5423724687657356,0.7940220018942028 0.6070749912588741 0.4924378890295885 0.40510492376043306,0.9739780530708927,0.9743108254607403,150987,154968
gen,rus-eng_s0,344000,0.5431856950842843,0.7947219129420497 0.6082395807185291 0.49374771284998975 0.40641665047390807,0.973322382164588,0.973671983893449,150888,154968
gen,rus-eng_s0,220000,0.5425922324625198,0.793611614764621 0.6068431883243605 0.4923799089686378 0.4047316505858029,0.9748450148624729,0.9751561612720046,151118,154968
gen,rus-eng_s0,193000,0.5398862208399854,0.7947174324728397 0.6069962615396353 0.4915357469143543 0.40354072484036385,0.9707154348276306,0.9711359764596562,150495,154968
gen,rus-eng_s0,16000,0.43073073221467667,0.7366488068860868 0.505215692633172 0.37725840002180056 0.28825689489761036,0.9603219890940059,0.9610887409013473,148938,154968
gen,rus-eng_s0,508000,0.5401252682004154,0.7963557628247835 0.6085479242395255 0.4933528687382585 0.405282698400601,0.968088556219728,0.968587063135615,150100,154968
gen,rus-eng_s0,448000,0.5429402431648185,0.7960755388990777 0.6091388373885113 0.4949078759975995 0.4078318281854747,0.9706955090501801,0.9711166176242837,150492,154968
gen,rus-eng_s0,43000,0.513104976090997,0.7790845075096401 0.5803364622699012 0.461233724424095 0.3725275914304263,0.9718970080513214,0.9722846006917557,150673,154968
gen,rus-eng_s0,119000,0.5363940593857999,0.7904233584364235 0.6012304844558406 0.4851682474153425 0.3962124145050974,0.975671585911566,0.9759627794125239,151243,154968
gen,rus-eng_s0,376000,0.5421277262032312,0.7943714473326391 0.6076578702928234 0.49319144373559215 0.40561428540545214,0.9725204379860074,0.9728911775334262,150767,154968
gen,rus-eng_s0,71000,0.5267024097234131,0.789413739359789 0.5957020342276591 0.4778549542182965 0.38950862491157423,0.9683415594908654,0.968832275050333,150138,154968
gen,rus-eng_s0,518000,0.5390884077241831,0.796029746911359 0.6078489907456311 0.49234379636206693 0.4040103690149436,0.9678621323337394,0.9683676630013939,150066,154968
gen,rus-eng_s0,139000,0.5397190268296022,0.7919119105879241 0.6038851159084873 0.48885289379767 0.40089935023021644,0.97545343588394,0.9757498322234268,151210,154968
gen,rus-eng_s0,130000,0.5382123797466801,0.7912259361116988 0.6025379440074636 0.486954587910866 0.39863884140244493,0.975810384486052,0.9760982912601311,151264,154968
gen,rus-eng_s0,263000,0.5417687069371158,0.7956626922412303 0.6086677808557889 0.49375968749160043 0.40612087757160364,0.9704962300773947,0.9709230292705591,150462,154968
gen,rus-eng_s0,559000,0.5407541413407362,0.7947849194485965 0.607299771167048 0.4925319674773452 0.40475106747296097,0.9709146714065428,0.9713295648133808,150525,154968
gen,rus-eng_s0,23000,0.47879433575332964,0.7637952575983323 0.5504430078466901 0.4266481384562632 0.33753377306686794,0.9652279793636268,0.9658187496773527,149671,154968
gen,rus-eng_s0,11000,0.3578094343214654,0.6879563755242039 0.43074648245269503 0.2999836994910619 0.2147785199507822,0.9625737234506628,0.9632569304630634,149274,154968
gen,rus-eng_s0,68000,0.5257343401173314,0.789048760991207 0.594728183939707 0.47683583323597345 0.388485527991553,0.9682217235614773,0.9687161220380982,150120,154968
gen,rus-eng_s0,218000,0.5421170798795438,0.7931789612967252 0.6063237806035301 0.49182108796894064 0.403989407509473,0.9750566805088919,0.9753626555159775,151150,154968
gen,rus-eng_s0,349000,0.5425149968153316,0.7937445768448663 0.6071700063855019 0.49268666833149016 0.40555873122013825,0.9738853573414523,0.9742204842290021,150973,154968
gen,rus-eng_s0,243000,0.5428001885466666,0.7945290808246138 0.6077409835566846 0.4930839386746149 0.4060311053068978,0.9734482504544056,0.9737945898508079,150907,154968
gen,rus-eng_s0,410000,0.5401568344327803,0.795248612903655 0.6073619631901841 0.49245951644013813 0.40508364110362804,0.9695125561844916,0.9699679933921842,150314,154968
gen,rus-eng_s0,140000,0.53943861574686,0.7920410188554416 0.6039931675839818 0.4887400824569683 0.40067387185669995,0.9750566805088919,0.9753626555159775,151150,154968
gen,rus-eng_s0,235000,0.5421421715991696,0.7940966105511331 0.6069786354343216 0.4920953374528529 0.40460402178014987,0.9740508795592617,0.9743818078571059,150998,154968
gen,rus-eng_s0,314000,0.542788800323437,0.7951751272235087 0.608329398144622 0.49398408867435417 0.4066143231025458,0.9722021379962492,0.9725814361674668,150719,154968
gen,rus-eng_s0,476000,0.5406849863590473,0.7947292198129252 0.6072629916935539 0.49255455367616113 0.4045451589830288,0.9709345929450284,0.9713489236487532,150528,154968
gen,rus-eng_s0,312000,0.5428308148149286,0.7950623345430902 0.6082608496961018 0.4940287834093144 0.4068069735248313,0.9722021379962492,0.9725814361674668,150719,154968
gen,rus-eng_s0,375000,0.5427638565333646,0.7946007599519891 0.6082558192640858 0.4937382760160786 0.4061979988330128,0.9727325832558081,0.9730976717773993,150799,154968
gen,rus-eng_s0,111000,0.5352866683519398,0.7899056840879929 0.6003005259203607 0.48408028839734746 0.39522697683426766,0.9753476494608145,0.9756465851014403,151194,154968
gen,rus-eng_s0,558000,0.5402593593261232,0.7943940752548903 0.6067566537024327 0.49188047195316276 0.40403449471312186,0.9711138694529038,0.9715231531671055,150555,154968
gen,rus-eng_s0,452000,0.542125919925727,0.7955431828902871 0.6083410890560396 0.49395497125252996 0.4067658822636765,0.9708216991319705,0.9712392235816426,150511,154968
gen,rus-eng_s0,9000,0.29642791220093273,0.6382720148758135 0.3649574930425832 0.23670455562516782 0.15734182424675633,0.9712798383953245,0.9716844767952093,150580,154968
gen,rus-eng_s0,232000,0.5422220524338849,0.7941801850735591 0.6070912712289611 0.4924008633760859 0.4048148068252907,0.9738456280384399,0.9741817665582572,150967,154968
gen,rus-eng_s0,435000,0.542705988705309,0.7964598826612742 0.6095379232902245 0.4954298784589855 0.4079994787198228,0.9696455399420763,0.9700970522946673,150334,154968
gen,rus-eng_s0,302000,0.5411615913295275,0.7953356683791813 0.6081534845386001 0.4931190194602731 0.40534883468717126,0.9704895867811385,0.9709165763254349,150461,154968
gen,rus-eng_s0,14000,0.40868040532869865,0.7234028253827439 0.48337700685635665 0.35384965209877667 0.26615343833528465,0.9593554669336971,0.9601595168034691,148794,154968
gen,rus-eng_s0,209000,0.5412607861226023,0.7937762001576149 0.6061971788168055 0.491128111848206 0.4034200567134247,0.9740707404322861,0.9744011666924784,151001,154968
gen,rus-eng_s0,378000,0.5418181896719751,0.7941810416293614 0.6072260539898597 0.49274572515946896 0.4052631578947368,0.9726265160925366,0.9729944246554127,150783,154968
gen,rus-eng_s0,226000,0.5424240045728951,0.7943229070106206 0.6072961862571522 0.4923737954519117 0.40455941794664513,0.9742494710007039,0.9745753962108307,151028,154968
gen,rus-eng_s0,469000,0.5408116069082055,0.7941844254132643 0.6066384665218552 0.4923376960306313 0.40466782857204714,0.9716116960347534,0.9720071240514171,150630,154968
gen,rus-eng_s0,48000,0.5175728468411671,0.7826433491189501 0.5854698247594065 0.46636827499776207 0.37753775485883906,0.9711404262814456,0.9715489649476021,150559,154968
gen,rus-eng_s0,392000,0.5413085437640067,0.7945687537348117 0.6072188131265007 0.4928105510866939 0.40540511276892927,0.9714789658168237,0.9718780651489339,150610,154968
gen,rus-eng_s0,453000,0.5420535681658828,0.7954011078786912 0.6081001731066932 0.4937023874531148 0.4064676886409187,0.9711337871385184,0.9715425120024779,150558,154968
gen,rus-eng_s0,83000,0.5288954234023324,0.7896453485276106 0.5970246240644613 0.4801540630078199 0.39213725021200724,0.9689671434801236,0.9694388518920035,150232,154968
gen,rus-eng_s0,123000,0.5371563204452787,0.7908073926747237 0.6015434298103309 0.4854653746999733 0.39679214472949165,0.9763059402583563,0.9765822621444428,151339,154968
gen,rus-eng_s0,466000,0.5410310074915673,0.7942812757256287 0.6068611236023567 0.49249859096968124 0.4050165631021716,0.9715984237831563,0.9719942181611687,150628,154968
gen,rus-eng_s0,569000,0.5407371220335292,0.7943930198276206 0.6069999161412791 0.4923176046318088 0.4044679791219977,0.9713993194701455,0.9718006298074441,150598,154968
gen,rus-eng_s0,300000,0.5420334155533938,0.7958133629371605 0.6089721081477184 0.4942553458443118 0.4065720670875914,0.9702902679761094,0.9707229879717103,150431,154968
gen,rus-eng_s0,301000,0.5418821164382744,0.7957716983013662 0.608809832811665 0.4940842192065683 0.4065666977713157,0.9701839488493936,0.9706197408497238,150415,154968
gen,rus-eng_s0,270000,0.541301518233536,0.7963818373024854 0.6093015433773898 0.4940436113579848 0.406146387068019,0.9690336726619789,0.9695033813432451,150242,154968
gen,rus-eng_s0,478000,0.5407897644944903,0.794728206354584 0.6072365611080602 0.4925685839123272 0.404765774844771,0.970994355248602,0.9714070001548707,150537,154968
gen,rus-eng_s0,275000,0.5407805756377928,0.7963339037333458 0.6089230816292195 0.49352422353554043 0.4058998846998934,0.9686677090821296,0.9691484693614165,150187,154968
gen,rus-eng_s0,332000,0.5434865860845354,0.7951870345687363 0.6089696748264524 0.49439938545090756 0.40701921206751235,0.9727458408818221,0.9731105776676475,150801,154968
gen,rus-eng_s0,132000,0.5384299860007518,0.7911400772037439 0.6026102849169214 0.4871174592445682 0.3988864286174947,0.9759689884125844,0.9762531619431108,151288,154968
gen,rus-eng_s0,147000,0.5395382475398585,0.7926147281377135 0.6047894628774801 0.4897343695626957 0.4018215565243666,0.9735476092645035,0.9738913840276703,150922,154968
gen,rus-eng_s0,94000,0.5319075235135331,0.7894733349701067 0.5982190466033913 0.4817798201226599 0.3939685664528551,0.9720960161060653,0.9724781890454803,150703,154968
gen,rus-eng_s0,511000,0.5389816354035185,0.7959496369329159 0.6076366836285725 0.4920142727460656 0.4036535446786274,0.9681551420366564,0.9686515925868566,150110,154968
gen,rus-eng_s0,548000,0.5403739171609019,0.7944926939152508 0.6070300459310576 0.4923057630640798 0.40450351803467083,0.9706888670387186,0.9711101646791596,150491,154968
gen,rus-eng_s0,582000,0.5416686802919035,0.7945509907591065 0.6075252440640277 0.49274313189268415 0.40487182536679245,0.9723613003052813,0.9727363068504465,150743,154968
gen,rus-eng_s0,62000,0.5253950200941123,0.7885197983873653 0.5942384754213698 0.4763157894736842 0.3877504405142596,0.9686810191221757,0.9691613752516649,150189,154968
gen,rus-eng_s0,122000,0.5368411792327744,0.7908403405785605 0.6015153928417029 0.48537221031283634 0.39665867529591364,0.9758632551891926,0.9761499148211243,151272,154968
gen,rus-eng_s0,540000,0.5397258599520717,0.7950868743846952 0.6072708105754467 0.4921019348241436 0.4040291051259774,0.9696322423378915,0.970084146404419,150332,154968
gen,rus-eng_s0,34000,0.5027705627919039,0.7764789821828657 0.572592938725171 0.4519839091424509 0.3633280997862968,0.9672092210576966,0.9677352743792267,149968,154968
gen,rus-eng_s0,186000,0.5399207475101667,0.7956077596246631 0.6081014980128401 0.4924965893587995 0.4042146218469129,0.9691866735050333,0.9696517990811007,150265,154968
gen,rus-eng_s0,200000,0.5393674333134097,0.7938776863889626 0.6054821639319298 0.48993396538320627 0.40182258448100666,0.972474025372988,0.9728460069175572,150760,154968
gen,rus-eng_s0,171000,0.5401105175780611,0.7953080193480995 0.6079358772559866 0.49269627635711083 0.4045042696043283,0.9694128071134411,0.9698711992153218,150299,154968
gen,rus-eng_s0,198000,0.5395779813087583,0.7941764069479567 0.6060058824425852 0.490484196969968 0.4025646575045991,0.9718306634782945,0.9722200712405141,150663,154968
gen,rus-eng_s0,353000,0.5424128823977816,0.7939392333977908 0.6072017571192971 0.49241674468369667 0.4050134770889488,0.9740906009210961,0.9744205255278509,151004,154968
gen,rus-eng_s0,192000,0.5402264170402686,0.7949887316265681 0.6074841979907784 0.4922381959631449 0.4043377310997309,0.9702238198071268,0.9706584585204687,150421,154968
gen,rus-eng_s0,327000,0.5433462816111441,0.7955122805388447 0.6089217462807023 0.49431726799978554 0.4069093739190591,0.9725204379860074,0.9728911775334262,150767,154968
gen,rus-eng_s0,178000,0.5387221040849652,0.7954049014384657 0.6073813439400314 0.4916315548328557 0.40308137573851827,0.9684880067448354,0.9689742398430644,150160,154968
gen,rus-eng_s0,286000,0.5403058949425369,0.7962637128270751 0.6088028357717602 0.49363718939141854 0.406116201287736,0.9677022738279784,0.9682127923184142,150042,154968
gen,rus-eng_s0,321000,0.5429840614197065,0.7951974216480762 0.6084464371350927 0.49393898789584173 0.4063151752234193,0.9726994384427667,0.9730654070517785,150794,154968
gen,rus-eng_s0,66000,0.526312304822055,0.7887718690916837 0.5949062215663636 0.47720517586631106 0.3889299695519791,0.968834072249265,0.9693097929895205,150212,154968
gen,rus-eng_s0,358000,0.5424111746316774,0.7937708152630917 0.6071607677461514 0.49236954235082275 0.40486327430289837,0.9742693280319014,0.9745947550462031,151031,154968
gen,rus-eng_s0,324000,0.5429747086781685,0.7949916771117257 0.6083325720897659 0.4939610505628015 0.40650564651213056,0.9726662925611194,0.9730331423261577,150789,154968
gen,rus-eng_s0,174000,0.5395932377996498,0.7954720950047929 0.6076499055803178 0.49234567901234566 0.4041817529438627,0.968913917046598,0.9693872283310103,150224,154968
gen,rus-eng_s0,545000,0.5407145742315889,0.7953735708588141 0.6076250810975843 0.49270998557231316 0.4049117021738187,0.9703500676655155,0.9707810644778276,150440,154968
gen,rus-eng_s0,493000,0.5414638869186017,0.7952952121473901 0.6081413093239737 0.49353255222329717 0.4056770500157214,0.9706490140706633,0.9710714470084146,150485,154968
gen,rus-eng_s0,450000,0.5422195454788163,0.7956271805947832 0.6085005723006486 0.49417698385680753 0.4071154388323827,0.9705825890312669,0.971006917557173,150475,154968
gen,rus-eng_s0,20000,0.46362325824067363,0.7555885838237362 0.5366394237429006 0.41120903382254476 0.32193735320587397,0.9631961104558759,0.9638570543596098,149367,154968
gen,rus-eng_s0,405000,0.5405199017191342,0.7951855299906903 0.6075445763811996 0.49267916543382556 0.4051689515560042,0.9699513375214095,0.9703938877703784,150380,154968
gen,rus-eng_s0,163000,0.5404976754633432,0.795134596211366 0.6077466132417477 0.49260311287533265 0.40428001214803244,0.970416507695451,0.9708455939290692,150450,154968
gen,rus-eng_s0,529000,0.5388186824524236,0.7953771856786012 0.6071308339709258 0.49184010927783167 0.4037682863113898,0.9682550127144277,0.968748386763719,150125,154968
gen,rus-eng_s0,98000,0.5332700056914386,0.7897851921075829 0.5990232324615454 0.4826742836740159 0.3946947941182821,0.9732627549605043,0.9736139073873316,150879,154968
gen,rus-eng_s0,320000,0.5431041455013759,0.7951036056352976 0.6086463274427245 0.4941875530536568 0.40671718427396253,0.9725005471226548,0.9728718186980538,150764,154968
gen,rus-eng_s0,514000,0.5393936953820774,0.796025766568743 0.6079255042389741 0.4924776215983032 0.4041997322099213,0.9682017495546869,0.9686967632027257,150117,154968
gen,rus-eng_s0,157000,0.5390576126318227,0.7933311652540966 0.6053136857504229 0.4901450519575754 0.40209052447060606,0.9718837394789295,0.9722716948015074,150671,154968
gen,rus-eng_s0,501000,0.5404280966568761,0.7959004392386531 0.608162953338174 0.4931200689339473 0.40508874324779637,0.9691534143819541,0.9696195343554799,150260,154968
gen,rus-eng_s0,231000,0.5421120671556255,0.7940397350993378 0.6068782063461904 0.49208656186748223 0.40459529688291807,0.9740641201839688,0.9743947137473543,151000,154968
gen,rus-eng_s0,137000,0.5392552182906639,0.791615697424538 0.6033760716182384 0.4882369690174933 0.4002430604101913,0.9756187053194874,0.9759111558515307,151235,154968
gen,rus-eng_s0,228000,0.5424591177208883,0.7941877557506655 0.6072902181594365 0.49240931741800903 0.40472982441011934,0.9742362327664887,0.9745624903205823,151026,154968
gen,rus-eng_s0,273000,0.5406595445464815,0.7962694217736889 0.6087787572729427 0.4933239950075874 0.4054847549040929,0.9688739954200098,0.9693485106602654,150218,154968
gen,rus-eng_s0,555000,0.5404993018854137,0.7945321944285771 0.6068909242044094 0.49218029631619 0.4043574353751815,0.9711072301387536,0.9715167002219813,150554,154968
gen,rus-eng_s0,579000,0.5422729831730839,0.7951504128720495 0.6081218042018792 0.49373451517401146 0.4061688311688312,0.9717576795070713,0.9721490888441485,150652,154968
gen,rus-eng_s0,350000,0.5421534280251616,0.793749751553618 0.6070806688312183 0.49236767211769217 0.40518320314185835,0.9736535814029652,0.9739946311496567,150938,154968
gen,rus-eng_s0,21000,0.46944464427058824,0.7586753743827201 0.5422893224940587 0.41730788357731224 0.3279308718870966,0.9637245118852353,0.9643668370244179,149446,154968
gen,rus-eng_s0,100000,0.5341127387488204,0.7901273020059509 0.5997140162463112 0.48362367472245027 0.3955509023400397,0.9734085042393765,0.973755872180063,150901,154968
gen,rus-eng_s0,445000,0.5430595243827395,0.7962630613384383 0.6092475137193842 0.4952282808369551 0.4082936512240891,0.9703766441915063,0.9708068762583243,150444,154968
gen,rus-eng_s0,202000,0.5395329653165015,0.7934801341623471 0.6050883693328363 0.4897110156856793 0.4018443331029717,0.9731501163554799,0.9735042073202209,150862,154968
gen,rus-eng_s0,533000,0.5392514763511264,0.7956458616372306 0.6074458238673306 0.4922152245591023 0.40406733186076627,0.9684613815161618,0.9689484280625678,150156,154968
gen,rus-eng_s0,36000,0.5053887979731932,0.7778904462337974 0.5752793660039548 0.45523638000900496 0.36661720096894573,0.9667492707344909,0.96729002116566,149899,154968
gen,rus-eng_s0,87000,0.5296467558608863,0.7899925496248204 0.5973965455337158 0.4805794761392178 0.39256700986141885,0.9696056466151538,0.9700583346239223,150328,154968
gen,rus-eng_s0,421000,0.540646323939815,0.7956833191308053 0.6079536331174541 0.49362871433831124 0.4061551846011636,0.9688074559442093,0.9692839812090238,150208,154968
gen,rus-eng_s0,536000,0.5398151102137786,0.7954794967164139 0.607589326649754 0.49229209288970244 0.40416123424598,0.969372904784112,0.9698324815445769,150293,154968
gen,rus-eng_s0,397000,0.5408540201535791,0.7944711298905786 0.6071292355103971 0.49266589057043075 0.4052803277444807,0.970874827173588,0.9712908471426359,150519,154968
gen,rus-eng_s0,118000,0.5359879810676826,0.7901720194100302 0.6008176763730971 0.48466814336420166 0.395615383788317,0.9757971663840521,0.9760853853698828,151262,154968
gen,rus-eng_s0,431000,0.5419037885743836,0.7960947375424123 0.6088245406272682 0.4946124653466235 0.4071933693255266,0.9694859573753539,0.9699421816116875,150310,154968
gen,rus-eng_s0,475000,0.5405926426982913,0.7943801718756226 0.6069432477563688 0.49228015215931975 0.40437608318890816,0.9712400082888796,0.9716457591244644,150574,154968
gen,rus-eng_s0,82000,0.5284934340704259,0.7894971605850593 0.5966952638742334 0.4797410154636398 0.3918414842365121,0.9688008017607063,0.9692775282638997,150207,154968
gen,rus-eng_s0,449000,0.5420566819398535,0.7956246095774797 0.6083569242978032 0.4939666215768304 0.4068636486852806,0.9706025169927563,0.9710262763925456,150478,154968
gen,rus-eng_s0,79000,0.5283635022967593,0.7897313607812052 0.5968462609600466 0.47986124840489586 0.39200426671310706,0.9682683280751856,0.9687612926539673,150127,154968
gen,rus-eng_s0,60000,0.5249266377120463,0.7877295386929523 0.5935469569338491 0.4755650909352053 0.3872016174616288,0.9690669356446258,0.9695356460688658,150247,154968
gen,rus-eng_s0,522000,0.538591819316113,0.7955616588116872 0.6073928292466267 0.4920026627804466 0.40395387868087795,0.9674957533190495,0.9680127510195653,150011,154968
gen,rus-eng_s0,416000,0.5403513043106124,0.7956790287798514 0.6078474839281756 0.4929934018582522 0.40546357795871335,0.969046977983697,0.9695162872334934,150244,154968
gen,rus-eng_s0,422000,0.5408797072102808,0.7956761649926449 0.6080864140904504 0.49379645922361476 0.40630979300747955,0.9690004086071556,0.9694711166176243,150237,154968
gen,rus-eng_s0,158000,0.5400000512597393,0.7938983995911025 0.6062610498079619 0.49131484794275493 0.4032685751393474,0.9717377738892589,0.972129730008776,150649,154968
gen,rus-eng_s0,407000,0.541007607656365,0.7955202936814594 0.6081242076644622 0.49322082533761363 0.4057733436105653,0.9698649256591025,0.9703099994837644,150367,154968
gen,rus-eng_s0,74000,0.5281950915284227,0.7902240461549735 0.5971471862134407 0.4797130889675877 0.39144256940664124,0.9681085324154932,0.9686064219709876,150103,154968
gen,rus-eng_s0,562000,0.5408925513845952,0.794948280329252 0.6074615936169888 0.49271988108243636 0.40484215317590194,0.9709013901668163,0.9713166589231326,150523,154968
gen,rus-eng_s0,418000,0.5403719252114004,0.7956906195067384 0.6079734473344091 0.493357883864014 0.40580435326494874,0.9686477437003012,0.9691291105260441,150184,154968
gen,rus-eng_s0,403000,0.5402919535142988,0.7948762264351618 0.6072238209005351 0.4922526817640048 0.4045865289695497,0.97032349045415,0.9707552526973311,150436,154968
